GeneID	locus	sample_1	sample_2	status	value_1	value_2	log2FC	test_stat	p_value	q_value	significant
Zt98125	chromosome_21:360591-360975	ipo323	myco56	NOTEST	0.754872	0	NaN	0	1	1	no
Zt98126	chromosome_21:362896-364354	ipo323	myco56	OK	0.424713	2.11637	2.31703	1.75371	0.31985	0.99889	no
Zt98127	chromosome_21:364915-365802	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt98128	chromosome_21:369402-370701	ipo323	myco56	NOTEST	0.487024	1.4575	1.58143	0	1	1	no
Zt98129	chromosome_21:371938-373632	ipo323	myco56	NOTEST	0.141393	0.14024	-0.0118131	0	1	1	no
Zt98130	chromosome_21:379574-380300	ipo323	myco56	OK	2.11852	8.94938	2.07873	2.77879	0.0796	0.952922	no
Zt91293	chromosome_3:27329-27794	ipo323	myco56	OK	29.43	23.0798	-0.350661	-0.74452	0.67625	0.99889	no
Zt91303	chromosome_3:61180-64547	ipo323	myco56	OK	8.91326	4.98466	-0.838458	-1.22367	0.2576	0.99889	no
Zt91304	chromosome_3:71458-72892	ipo323	myco56	OK	2.03144	1.902	-0.0949867	-0.111623	0.92215	0.99889	no
Zt91321	chromosome_3:151654-153806	ipo323	myco56	OK	13.4244	14.3225	0.0934164	0.147136	0.8914	0.99889	no
Zt91327	chromosome_3:176120-176664	ipo323	myco56	OK	1060.25	1276.4	0.26767	0.915533	0.6945	0.99889	no
Zt91335	chromosome_3:192721-193495	ipo323	myco56	OK	4.36795	12.0553	1.46465	2.17479	0.13235	0.99889	no
Zt91339	chromosome_3:202133-203608	ipo323	myco56	OK	26.3178	21.9097	-0.264473	-0.460763	0.7233	0.99889	no
Zt91342	chromosome_3:212653-214526	ipo323	myco56	OK	3.67399	2.95941	-0.312036	-0.403113	0.7366	0.99889	no
Zt91344	chromosome_3:219489-220822	ipo323	myco56	NOTEST	0.313036	0.311405	-0.00753489	0	1	1	no
Zt91346	chromosome_3:224920-225715	ipo323	myco56	OK	3.51145	3.02328	-0.21595	-0.279663	0.84245	0.99889	no
Zt91350	chromosome_3:234973-237636	ipo323	myco56	OK	7.57957	6.87778	-0.140173	-0.203421	0.8559	0.99889	no
Zt91351	chromosome_3:239136-242951	ipo323	myco56	OK	19.0941	11.9319	-0.678312	-1.08976	0.30325	0.99889	no
Zt91361	chromosome_3:266594-267566	ipo323	myco56	OK	17.3196	17.369	0.00411063	0.00681281	0.9914	0.99889	no
Zt91369	chromosome_3:292321-294884	ipo323	myco56	OK	57.7318	67.6918	0.229615	0.377477	0.72935	0.99889	no
Zt91371	chromosome_3:298279-299689	ipo323	myco56	OK	8.86246	15.5185	0.808208	1.24224	0.29275	0.99889	no
Zt91380	chromosome_3:349123-349945	ipo323	myco56	OK	4.47864	4.44847	-0.00975326	-0.0133919	0.9701	0.99889	no
Zt91381	chromosome_3:352267-353039	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91382	chromosome_3:354916-355849	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91386	chromosome_3:372396-374343	ipo323	myco56	OK	76.1273	72.9777	-0.0609584	-0.102081	0.9257	0.99889	no
Zt91389	chromosome_3:410530-411582	ipo323	myco56	OK	75.7627	50.7045	-0.579374	-1.09788	0.3738	0.99889	no
Zt91395	chromosome_3:432024-432711	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91396	chromosome_3:433219-433933	ipo323	myco56	OK	18.97	19.6657	0.0519642	0.0914955	0.94755	0.99889	no
Zt91404	chromosome_3:461416-463419	ipo323	myco56	OK	25.8517	23.7751	-0.120806	-0.202948	0.8546	0.99889	no
Zt91409	chromosome_3:487067-488324	ipo323	myco56	NOTEST	0	1.44097	inf	0	1	1	no
Zt91417	chromosome_3:536232-536882	ipo323	myco56	NOTEST	0	1.82992	inf	0	1	1	no
Zt91423	chromosome_3:605364-605874	ipo323	myco56	OK	188.282	56.4489	-1.73787	-4.11965	0.0159	0.384487	no
Zt91425	chromosome_3:609911-611234	ipo323	myco56	OK	1.73621	2.45933	0.502327	0.590974	0.6259	0.99889	no
Zt91430	chromosome_3:626157-628350	ipo323	myco56	OK	2.19709	0.921054	-1.25424	-1.39329	0.2424	0.99889	no
Zt91435	chromosome_3:648131-648923	ipo323	myco56	OK	8.94076	5.37611	-0.733835	-1.09273	0.4294	0.99889	no
Zt91436	chromosome_3:649465-650701	ipo323	myco56	OK	66.9466	49.1946	-0.444512	-0.813019	0.49975	0.99889	no
Zt91437	chromosome_3:651505-652063	ipo323	myco56	NOTEST	1.88874	0.470926	-2.00385	0	1	1	no
Zt91439	chromosome_3:655079-657965	ipo323	myco56	OK	23.9007	22.1802	-0.10778	-0.177344	0.86705	0.99889	no
Zt91450	chromosome_3:700565-706263	ipo323	myco56	OK	12.3767	11.5564	-0.0989302	-0.153254	0.8961	0.99889	no
Zt91471	chromosome_3:777536-778110	ipo323	myco56	OK	78.8305	67.1411	-0.231557	-0.559019	0.75265	0.99889	no
Zt91479	chromosome_3:861072-861687	ipo323	myco56	OK	42.7735	41.434	-0.0459022	-0.0957753	0.95235	0.99889	no
Zt91494	chromosome_3:905779-906479	ipo323	myco56	OK	21.7102	24.1364	0.152841	0.29022	0.85565	0.99889	no
Zt91499	chromosome_3:925587-926797	ipo323	myco56	OK	199.134	166.365	-0.259388	-0.495326	0.69045	0.99889	no
Zt91505	chromosome_3:947409-947766	ipo323	myco56	OK	11.4661	10.6058	-0.11252	-0.240685	0.9269	0.99889	no
Zt91513	chromosome_3:1010338-1013235	ipo323	myco56	OK	86.9298	95.4038	0.134196	0.224374	0.8381	0.99889	no
Zt91515	chromosome_3:1018563-1019127	ipo323	myco56	OK	19.9012	12.1972	-0.706305	-1.28363	0.4223	0.99889	no
Zt91519	chromosome_3:1072135-1073212	ipo323	myco56	OK	35.573	36.7116	0.0454525	0.0814306	0.9484	0.99889	no
Zt91524	chromosome_3:1088373-1089666	ipo323	myco56	OK	15.5452	16.1728	0.0571011	0.0916202	0.9339	0.99889	no
Zt91525	chromosome_3:1090075-1090825	ipo323	myco56	OK	4.62784	7.38375	0.674017	1.05882	0.5505	0.99889	no
Zt91535	chromosome_3:1128205-1128902	ipo323	myco56	OK	68.5402	59.6646	-0.200076	-0.418987	0.7729	0.99889	no
Zt91538	chromosome_3:1133445-1134489	ipo323	myco56	OK	6.16943	9.46427	0.617355	0.917735	0.47555	0.99889	no
Zt91539	chromosome_3:1135019-1137798	ipo323	myco56	OK	102.631	88.7433	-0.20975	-0.33195	0.76275	0.99889	no
Zt91543	chromosome_3:1153987-1154749	ipo323	myco56	OK	3.62998	4.07171	0.165673	0.236427	0.89995	0.99889	no
Zt91544	chromosome_3:1155760-1156915	ipo323	myco56	OK	1.55094	38.4663	4.63238	6.13078	0.00395	0.163935	no
Zt91546	chromosome_3:1161178-1162365	ipo323	myco56	OK	23.7183	34.1594	0.526283	0.923522	0.46445	0.99889	no
Zt91549	chromosome_3:1165947-1167620	ipo323	myco56	OK	10.3084	13.2223	0.35915	0.552792	0.62985	0.99889	no
Zt91551	chromosome_3:1171818-1172139	ipo323	myco56	NOTEST	0	1.13781	inf	0	1	1	no
Zt91552	chromosome_3:1175935-1182163	ipo323	myco56	OK	12.2896	23.7803	0.952325	1.49089	0.1525	0.99889	no
Zt91559	chromosome_3:1212672-1216911	ipo323	myco56	OK	13.4461	13.3119	-0.014477	-0.0230963	0.9838	0.99889	no
Zt91566	chromosome_3:1238784-1241541	ipo323	myco56	OK	18.3757	14.9704	-0.295683	-0.474904	0.66375	0.99889	no
Zt91583	chromosome_3:1282883-1283414	ipo323	myco56	OK	18.4946	10.8613	-0.767904	-1.49065	0.41325	0.99889	no
Zt91587	chromosome_3:1293376-1294337	ipo323	myco56	OK	3.9399	4.37434	0.150907	0.205027	0.8859	0.99889	no
Zt91593	chromosome_3:1315896-1316475	ipo323	myco56	OK	45.9457	34.7685	-0.402151	-0.820826	0.5925	0.99889	no
Zt91594	chromosome_3:1316835-1318409	ipo323	myco56	OK	1.44228	1.84129	0.35237	0.385172	0.7758	0.99889	no
Zt91598	chromosome_3:1335759-1337203	ipo323	myco56	OK	9.93644	11.3385	0.190425	0.294494	0.8179	0.99889	no
Zt91609	chromosome_3:1374339-1375573	ipo323	myco56	OK	20.7192	16.2596	-0.349673	-0.673664	0.6864	0.99889	no
Zt91610	chromosome_3:1376916-1377282	ipo323	myco56	OK	108.581	109.596	0.0134204	0.0403629	0.984	0.99889	no
Zt91615	chromosome_3:1389952-1391173	ipo323	myco56	OK	21.143	24.7567	0.227638	0.381895	0.75415	0.99889	no
Zt91619	chromosome_3:1397696-1399484	ipo323	myco56	OK	28.3261	23.5502	-0.266393	-0.448841	0.689	0.99889	no
Zt91624	chromosome_3:1413773-1414645	ipo323	myco56	OK	5.5719	9.33222	0.744051	1.1382	0.4438	0.99889	no
Zt91635	chromosome_3:1462687-1465332	ipo323	myco56	OK	5.58193	25.9146	2.21493	3.38366	0.00405	0.166341	no
Zt91638	chromosome_3:1472506-1473838	ipo323	myco56	OK	1.96846	3.17166	0.688169	0.841921	0.4899	0.99889	no
Zt91642	chromosome_3:1481874-1482591	ipo323	myco56	NOTEST	0	0.649922	inf	0	1	1	no
Zt91646	chromosome_3:1490639-1491688	ipo323	myco56	OK	21.2221	22.0955	0.0581869	0.100351	0.93865	0.99889	no
Zt91655	chromosome_3:1517345-1521127	ipo323	myco56	OK	0.682309	1.62214	1.2494	1.33611	0.2559	0.99889	no
Zt91660	chromosome_3:1535487-1536363	ipo323	myco56	OK	1.85436	3.88717	1.0678	1.30553	0.33935	0.99889	no
Zt91662	chromosome_3:1540270-1541356	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91663	chromosome_3:1543233-1544522	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91665	chromosome_3:1554655-1555997	ipo323	myco56	OK	4.26997	3.83591	-0.154658	-0.207694	0.8776	0.99889	no
Zt91670	chromosome_3:1584787-1585381	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91684	chromosome_3:1636571-1637159	ipo323	myco56	OK	10.7711	13.5828	0.334613	0.579191	0.70955	0.99889	no
Zt91688	chromosome_3:1647018-1648217	ipo323	myco56	OK	9.7167	8.3241	-0.223172	-0.335439	0.7756	0.99889	no
Zt91690	chromosome_3:1654243-1654852	ipo323	myco56	OK	19.0735	13.2203	-0.528819	-0.942891	0.53205	0.99889	no
Zt91694	chromosome_3:1667094-1667574	ipo323	myco56	OK	35.3184	35.7336	0.0168622	0.0364951	0.98665	0.99889	no
Zt91702	chromosome_3:1699261-1699924	ipo323	myco56	OK	11.2287	13.9716	0.315309	0.545672	0.72405	0.99889	no
Zt91704	chromosome_3:1704613-1705069	ipo323	myco56	OK	3.26375	2.17226	-0.587332	-0.771474	0.65575	0.99889	no
Zt91716	chromosome_3:1739597-1743676	ipo323	myco56	OK	54.4945	75.1421	0.463512	0.737142	0.49525	0.99889	no
Zt91725	chromosome_3:1770172-1771696	ipo323	myco56	OK	8.20446	6.56853	-0.320838	-0.466392	0.69555	0.99889	no
Zt91727	chromosome_3:1778960-1779978	ipo323	myco56	NOTEST	0.188471	0.935429	2.31129	0	1	1	no
Zt91738	chromosome_3:1811076-1812282	ipo323	myco56	OK	14.9809	19.4976	0.38017	0.635308	0.61945	0.99889	no
Zt91740	chromosome_3:1814729-1816529	ipo323	myco56	NOTEST	1.04447	1.46622	0.489332	0	1	1	no
Zt91741	chromosome_3:1817247-1819035	ipo323	myco56	OK	2.6309	2.86773	0.124352	0.157767	0.8899	0.99889	no
Zt91742	chromosome_3:1819395-1819887	ipo323	myco56	OK	23.0827	24.3556	0.0774388	0.172602	0.9305	0.99889	no
Zt91745	chromosome_3:1827713-1829810	ipo323	myco56	OK	26.3544	26.6907	0.0182887	0.030732	0.9781	0.99889	no
Zt91754	chromosome_3:1884703-1885336	ipo323	myco56	NOTEST	1.28686	0.640171	-1.00732	0	1	1	no
Zt91755	chromosome_3:1885883-1886717	ipo323	myco56	OK	19.7723	22.0378	0.156499	0.270619	0.8369	0.99889	no
Zt91757	chromosome_3:1888935-1889475	ipo323	myco56	OK	19.2572	35.9254	0.899604	1.78434	0.26795	0.99889	no
Zt91768	chromosome_3:1931266-1932732	ipo323	myco56	OK	7.20358	11.905	0.724778	1.08578	0.36195	0.99889	no
Zt91773	chromosome_3:1948126-1951175	ipo323	myco56	OK	39.8174	61.8851	0.636194	1.06624	0.32525	0.99889	no
Zt91777	chromosome_3:1960612-1961278	ipo323	myco56	OK	310.682	348.426	0.165413	0.607004	0.803	0.99889	no
Zt91786	chromosome_3:1982359-1983032	ipo323	myco56	OK	3.33263	3.3164	-0.00704314	-0.00932467	0.9455	0.99889	no
Zt91787	chromosome_3:1986359-1986970	ipo323	myco56	OK	31.2815	27.4311	-0.189496	-0.383983	0.81185	0.99889	no
Zt91789	chromosome_3:1994840-1995593	ipo323	myco56	OK	19.8986	21.0257	0.0794816	0.139581	0.9214	0.99889	no
Zt91791	chromosome_3:2012272-2013991	ipo323	myco56	OK	1.50047	1.75867	0.229071	0.255379	0.8348	0.99889	no
Zt91792	chromosome_3:2014513-2015191	ipo323	myco56	OK	5.82834	2.02854	-1.52264	-1.95813	0.2047	0.99889	no
Zt91795	chromosome_3:2021898-2022790	ipo323	myco56	OK	5.5448	8.15071	0.55579	0.820305	0.5456	0.99889	no
Zt91797	chromosome_3:2025504-2026011	ipo323	myco56	OK	50.8197	28.0495	-0.85741	-1.83073	0.2708	0.99889	no
Zt91799	chromosome_3:2031390-2032013	ipo323	myco56	OK	145.378	145.067	-0.00308992	-0.00799356	0.9958	0.99889	no
Zt91804	chromosome_3:2047394-2047814	ipo323	myco56	OK	6.32504	4.42533	-0.515288	-0.840796	0.6737	0.99889	no
Zt91809	chromosome_3:2068892-2083478	ipo323	myco56	OK	2.38853	3.10108	0.376649	0.565858	0.57745	0.99889	no
Zt91810	chromosome_3:2085315-2086142	ipo323	myco56	NOTEST	0.532669	0.794203	0.576269	0	1	1	no
Zt91812	chromosome_3:2093912-2096796	ipo323	myco56	OK	79.1947	65.1707	-0.28118	-0.477452	0.6664	0.99889	no
Zt91814	chromosome_3:2099850-2101710	ipo323	myco56	OK	3.56774	2.52699	-0.497588	-0.630177	0.6079	0.99889	no
Zt91827	chromosome_3:2139215-2140982	ipo323	myco56	OK	5.83298	4.78102	-0.286913	-0.422706	0.78705	0.99889	no
Zt91834	chromosome_3:2170512-2170830	ipo323	myco56	OK	33.6592	52.4416	0.639712	1.95617	0.4671	0.99889	no
Zt91840	chromosome_3:2185247-2186467	ipo323	myco56	OK	1.897	1.61636	-0.23097	-0.256629	0.85365	0.99889	no
Zt91843	chromosome_3:2195608-2200598	ipo323	myco56	OK	5.43211	6.79206	0.322336	0.468907	0.6548	0.99889	no
Zt91855	chromosome_3:2238838-2239716	ipo323	myco56	NOTEST	1.48708	0.985115	-0.594118	0	1	1	no
Zt91858	chromosome_3:2245428-2247958	ipo323	myco56	OK	128.078	146.374	0.192635	0.16928	0.8645	0.99889	no
Zt91860	chromosome_3:2254602-2255865	ipo323	myco56	OK	3.26296	7.66906	1.23287	1.69072	0.1943	0.99889	no
Zt91862	chromosome_3:2260048-2260790	ipo323	myco56	NOTEST	1.49392	1.11572	-0.42112	0	1	1	no
Zt91866	chromosome_3:2276587-2278777	ipo323	myco56	OK	29.0497	27.4778	-0.0802575	-0.135892	0.90225	0.99889	no
Zt91867	chromosome_3:2279300-2280163	ipo323	myco56	OK	22.1425	32.2414	0.5421	0.986067	0.47455	0.99889	no
Zt91868	chromosome_3:2282092-2284867	ipo323	myco56	OK	4.5156	4.67922	0.0513508	0.0700503	0.9514	0.99889	no
Zt91870	chromosome_3:2290538-2291306	ipo323	myco56	OK	47.5742	43.1288	-0.141529	-0.272363	0.8351	0.99889	no
Zt91876	chromosome_3:2308726-2311249	ipo323	myco56	OK	98.7334	37.6437	-1.39113	-2.2118	0.04585	0.708385	no
Zt91885	chromosome_3:2340025-2340727	ipo323	myco56	OK	1.3874	2.75866	0.991585	1.13174	0.4819	0.99889	no
Zt91900	chromosome_3:2386875-2389971	ipo323	myco56	OK	8.00558	11.6646	0.543062	0.829371	0.44085	0.99889	no
Zt91904	chromosome_3:2398836-2400619	ipo323	myco56	OK	31.1796	28.719	-0.118599	-0.212236	0.86685	0.99889	no
Zt91905	chromosome_3:2402458-2404522	ipo323	myco56	OK	31.229	24.3512	-0.35889	-0.603172	0.58455	0.99889	no
Zt91909	chromosome_3:2415179-2415743	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91921	chromosome_3:2484924-2485958	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91926	chromosome_3:2502260-2503428	ipo323	myco56	OK	6.16119	6.75662	0.133094	0.192053	0.87975	0.99889	no
Zt91928	chromosome_3:2508764-2510064	ipo323	myco56	OK	8.38761	16.7022	0.99371	1.70447	0.2844	0.99889	no
Zt91930	chromosome_3:2513703-2515623	ipo323	myco56	OK	11.095	16.1295	0.539799	0.872149	0.5027	0.99889	no
Zt91932	chromosome_3:2518112-2518451	ipo323	myco56	OK	82.3853	199.1	1.27304	4.19695	0.0868	0.990403	no
Zt91945	chromosome_3:2571818-2572725	ipo323	myco56	OK	9.90817	12.461	0.330734	0.545252	0.6974	0.99889	no
Zt91950	chromosome_3:2583315-2583953	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt91959	chromosome_3:2628032-2629175	ipo323	myco56	OK	128.934	84.3856	-0.611569	-1.13526	0.35005	0.99889	no
Zt91969	chromosome_3:2662469-2665101	ipo323	myco56	OK	3.00984	4.50905	0.583137	0.777743	0.4889	0.99889	no
Zt91971	chromosome_3:2668287-2670210	ipo323	myco56	OK	7.25143	7.27216	0.00411816	0.00598783	0.99125	0.99889	no
Zt91973	chromosome_3:2674596-2676023	ipo323	myco56	OK	9.24685	10.1593	0.135766	0.205268	0.8669	0.99889	no
Zt91982	chromosome_3:2692925-2693907	ipo323	myco56	OK	3.22099	35.2985	3.45403	5.51859	0.0146	0.364478	no
Zt91983	chromosome_3:2694555-2696835	ipo323	myco56	OK	15.4658	20.1613	0.38251	0.620425	0.56685	0.99889	no
Zt91986	chromosome_3:2702273-2703145	ipo323	myco56	OK	4.40833	87.011	4.30289	7.56724	0.00465	0.180735	no
Zt91993	chromosome_3:2722980-2723776	ipo323	myco56	NOTEST	0	0.807766	inf	0	1	1	no
Zt91995	chromosome_3:2729604-2730162	ipo323	myco56	OK	12.372	11.8795	-0.0586018	-0.106353	0.95135	0.99889	no
Zt92002	chromosome_3:2751315-2752728	ipo323	myco56	OK	37.0843	49.1718	0.407021	0.721122	0.53365	0.99889	no
Zt92006	chromosome_3:2768917-2769705	ipo323	myco56	OK	6.50897	5.69289	-0.193268	-0.284426	0.8411	0.99889	no
Zt92019	chromosome_3:2833944-2834742	ipo323	myco56	NOTEST	1.11394	1.66846	0.582849	0	1	1	no
Zt92024	chromosome_3:2847613-2849368	ipo323	myco56	OK	4.9257	6.03488	0.292998	0.409934	0.7204	0.99889	no
Zt92025	chromosome_3:2849476-2850082	ipo323	myco56	OK	17.1558	18.0996	0.0772587	0.140012	0.92595	0.99889	no
Zt92029	chromosome_3:2860495-2861089	ipo323	myco56	OK	7.195	7.18018	-0.00297444	-0.00499427	0.95675	0.99889	no
Zt92032	chromosome_3:2870535-2871066	ipo323	myco56	OK	15.1512	10.9048	-0.474471	-0.855392	0.60615	0.99889	no
Zt92039	chromosome_3:2884227-2885366	ipo323	myco56	OK	15.2479	21.2099	0.476131	0.782855	0.5242	0.99889	no
Zt92043	chromosome_3:2902300-2904100	ipo323	myco56	OK	12.6207	35.9655	1.51083	2.46083	0.03295	0.586249	no
Zt92048	chromosome_3:2918640-2919529	ipo323	myco56	OK	0.445714	1.77081	1.99022	1.65665	0.2749	0.99889	no
Zt92050	chromosome_3:2921937-2922243	ipo323	myco56	OK	46.2015	28.3683	-0.703661	-2.20019	0.4563	0.99889	no
Zt92053	chromosome_3:2934214-2935213	ipo323	myco56	OK	4.33482	0.748343	-2.5342	-2.64582	0.09055	0.99889	no
Zt92057	chromosome_3:2961923-2962653	ipo323	myco56	OK	207.487	131.276	-0.66041	-1.61878	0.3112	0.99889	no
Zt92058	chromosome_3:2963224-2964019	ipo323	myco56	OK	65.313	71.1634	0.123767	0.247039	0.8538	0.99889	no
Zt92062	chromosome_3:2974752-2975913	ipo323	myco56	OK	33.3013	30.1046	-0.145595	-0.256085	0.8328	0.99889	no
Zt92063	chromosome_3:2976432-2977657	ipo323	myco56	OK	32.3144	44.7266	0.468955	0.844885	0.4921	0.99889	no
Zt92064	chromosome_3:2978128-2979689	ipo323	myco56	OK	33.436	49.2907	0.559912	1.03883	0.4255	0.99889	no
Zt92069	chromosome_3:2992019-2993974	ipo323	myco56	OK	4.16106	18.4235	2.14653	3.15246	0.0112	0.310391	no
Zt92070	chromosome_3:2996949-2999361	ipo323	myco56	OK	3.77735	14.1552	1.90589	2.7713	0.0161	0.387588	no
Zt92079	chromosome_3:3028565-3034771	ipo323	myco56	OK	21.4502	33.7717	0.654823	1.01067	0.32545	0.99889	no
Zt92082	chromosome_3:3046296-3048846	ipo323	myco56	OK	1.5274	2.75433	0.85062	0.98831	0.4247	0.99889	no
Zt92083	chromosome_3:3049227-3051105	ipo323	myco56	OK	83.7476	84.1032	0.00611276	0.0111764	0.99255	0.99889	no
Zt92085	chromosome_3:3054847-3055349	ipo323	myco56	OK	4.42939	1.11147	-1.99464	-2.38467	0.37915	0.99889	no
Zt92090	chromosome_3:3066594-3068809	ipo323	myco56	OK	10.0422	11.0071	0.132346	0.202331	0.8631	0.99889	no
Zt92094	chromosome_3:3082891-3083504	ipo323	myco56	OK	0.778258	10.4649	3.74917	3.91145	0.14575	0.99889	no
Zt92097	chromosome_3:3090562-3091754	ipo323	myco56	OK	4.37184	4.9569	0.1812	0.248062	0.84505	0.99889	no
Zt92099	chromosome_3:3095201-3095812	ipo323	myco56	OK	12.6208	7.92469	-0.671379	-1.1775	0.50015	0.99889	no
Zt92100	chromosome_3:3096575-3098029	ipo323	myco56	OK	16.6237	14.2912	-0.218115	-0.34715	0.7666	0.99889	no
Zt92101	chromosome_3:3098326-3103768	ipo323	myco56	OK	10.9099	8.73742	-0.320361	-0.50521	0.6259	0.99889	no
Zt92103	chromosome_3:3108760-3109597	ipo323	myco56	OK	8.52833	12.1543	0.511129	0.828577	0.56585	0.99889	no
Zt92113	chromosome_3:3131741-3133332	ipo323	myco56	OK	37.6457	43.8729	0.220846	0.387922	0.7406	0.99889	no
Zt92115	chromosome_3:3137206-3137953	ipo323	myco56	OK	90.4297	90.1882	-0.00385792	-0.00817854	0.9951	0.99889	no
Zt92117	chromosome_3:3143236-3143867	ipo323	myco56	OK	1.65116	4.39626	1.41279	1.83462	0.36215	0.99889	no
Zt92126	chromosome_3:3173428-3174964	ipo323	myco56	OK	4.0478	4.88016	0.269789	0.366193	0.75565	0.99889	no
Zt92127	chromosome_3:3175572-3179202	ipo323	myco56	OK	8.88186	8.04978	-0.141913	-0.212886	0.84445	0.99889	no
Zt92130	chromosome_3:3184561-3185266	ipo323	myco56	OK	29.916	28.4356	-0.0732167	-0.15264	0.9242	0.99889	no
Zt92136	chromosome_3:3203514-3203999	ipo323	myco56	OK	0.898748	9.00719	3.32509	3.67945	0.24295	0.99889	no
Zt92153	chromosome_3:3255982-3256474	ipo323	myco56	OK	2.86218	0.951586	-1.58871	-1.64715	0.325	0.99889	no
Zt92154	chromosome_3:3257259-3257970	ipo323	myco56	NOTEST	1.63555	1.35491	-0.271572	0	1	1	no
Zt92155	chromosome_3:3260527-3261274	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt92156	chromosome_3:3262525-3263958	ipo323	myco56	NOTEST	0.521122	0.775159	0.572872	0	1	1	no
Zt92162	chromosome_3:3275699-3280502	ipo323	myco56	OK	5.93868	5.15169	-0.205095	-0.303116	0.76655	0.99889	no
Zt92165	chromosome_3:3291862-3292639	ipo323	myco56	OK	5.32161	8.40794	0.65989	1.00638	0.501	0.99889	no
Zt92168	chromosome_3:3302141-3304022	ipo323	myco56	OK	22.7012	23.8966	0.074034	0.124642	0.91625	0.99889	no
Zt92173	chromosome_3:3321221-3322225	ipo323	myco56	OK	3.23912	13.6684	2.07717	2.96002	0.04015	0.659615	no
Zt92174	chromosome_3:3322979-3323711	ipo323	myco56	OK	102.113	102.012	-0.00142702	-0.00299274	0.9974	0.99889	no
Zt92186	chromosome_3:3352502-3353508	ipo323	myco56	OK	1.09681	5.17923	2.23943	2.55296	0.12705	0.99889	no
Zt92187	chromosome_3:3353951-3355749	ipo323	myco56	OK	9.94742	8.5314	-0.22154	-0.330971	0.77305	0.99889	no
Zt92195	chromosome_3:3373020-3374389	ipo323	myco56	OK	10.6987	18.6866	0.80457	1.30573	0.31335	0.99889	no
Zt92203	chromosome_3:3412615-3413545	ipo323	myco56	OK	20.7966	48.2971	1.21559	2.17009	0.0926	0.99889	no
Zt92205	chromosome_3:3414783-3415584	ipo323	myco56	OK	25.7252	28.5483	0.150223	0.26987	0.84165	0.99889	no
Zt92209	chromosome_3:3429052-3430975	ipo323	myco56	OK	2.83306	12.6333	2.15679	2.99738	0.0153	0.376104	no
Zt92210	chromosome_3:3431351-3433160	ipo323	myco56	OK	15.5288	27.2526	0.811448	1.333	0.2456	0.99889	no
Zt92211	chromosome_3:3434355-3435980	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt92212	chromosome_3:3437122-3439099	ipo323	myco56	OK	26.4886	29.4274	0.151791	0.255772	0.81635	0.99889	no
Zt92214	chromosome_3:3441728-3443144	ipo323	myco56	OK	16.8357	27.7043	0.718582	1.18878	0.3137	0.99889	no
Zt92215	chromosome_3:3443657-3458082	ipo323	myco56	OK	13.0742	15.1345	0.211121	0.337784	0.7401	0.99889	no
Zt92216	chromosome_3:3459443-3460367	ipo323	myco56	OK	13.8605	31.147	1.16812	2.01765	0.13425	0.99889	no
Zt92218	chromosome_3:3463386-3463854	ipo323	myco56	OK	81.0682	96.467	0.250899	0.617894	0.72635	0.99889	no
Zt92219	chromosome_3:3464304-3465894	ipo323	myco56	OK	4.09274	4.95907	0.277003	0.376555	0.7523	0.99889	no
Zt92220	chromosome_3:3500963-3502029	ipo323	myco56	NOTEST	1.53086	1.90581	0.316063	0	1	1	no
Zt92221	chromosome_4:12876-13759	ipo323	myco56	OK	10.9404	13.4344	0.296272	0.514686	0.73915	0.99889	no
Zt92228	chromosome_4:51362-52158	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt92230	chromosome_4:54526-55273	ipo323	myco56	OK	3.56503	6.3266	0.827515	1.15088	0.4159	0.99889	no
Zt92231	chromosome_4:56006-58646	ipo323	myco56	OK	5.9166	5.36684	-0.140697	-0.200063	0.8494	0.99889	no
Zt92233	chromosome_4:64347-64964	ipo323	myco56	OK	24.0647	69.2227	1.52432	3.28407	0.0572	0.806339	no
Zt92237	chromosome_4:74152-75741	ipo323	myco56	OK	42.9938	45.1595	0.0709011	0.128351	0.91425	0.99889	no
Zt92238	chromosome_4:76277-78109	ipo323	myco56	OK	4.142	4.19594	0.0186656	0.0251609	0.98185	0.99889	no
Zt92239	chromosome_4:78989-80462	ipo323	myco56	OK	1.37388	1.70424	0.310872	0.338265	0.80145	0.99889	no
Zt92240	chromosome_4:80906-84219	ipo323	myco56	NOTEST	1.41475	0.467866	-1.59638	0	1	1	no
Zt92242	chromosome_4:90956-92874	ipo323	myco56	NOTEST	0	0	0	0	1	1	no
Zt92250	chromosome_4:181738-183769	ipo323	myco56	OK	19.3185	41.2174	1.09327	1.83044	0.1022	0.99889	no
